28,-29,50.00,50.00,50.00,50.00

29,-29,52.00,51.00,51.00,49.00

29,-28,63.00,51.00,48.00,51.00

28,-28,52.00,52.00,47.00,50.00

27,-28,50.00,51.00,50.00,50.00

26,-28,51.00,51.00,50.00,50.00

25,-28,51.00,51.00,50.00,51.00

24,-28,51.00,51.00,50.00,51.00

23,-28,52.00,51.00,50.00,51.00

22,-28,54.00,52.00,50.00,49.00

21,-28,45.00,51.00,50.00,50.00

20,-28,51.00,49.00,50.00,51.00

19,-28,51.00,50.00,50.00,50.00

18,-28,51.00,50.00,50.00,50.00

17,-28,50.00,50.00,50.00,50.00

16,-28,50.00,50.00,50.00,50.00

15,-28,49.00,50.00,49.00,51.00

14,-28,55.00,50.00,50.00,52.00

13,-28,48.00,52.00,50.00,51.00

12,-28,52.00,51.00,50.00,51.00

11,-28,51.00,50.00,50.00,51.00

10,-28,56.00,51.00,50.00,51.00

9,-28,51.00,51.00,50.00,51.00

8,-28,51.00,51.00,50.00,51.00

7,-28,50.00,49.00,50.00,51.00

6,-28,48.00,50.00,50.00,51.00

5,-28,51.00,51.00,50.00,50.00

4,-28,51.00,50.00,50.00,50.00

3,-28,51.00,51.00,50.00,50.00

2,-28,49.00,53.00,50.00,50.00

1,-28,49.00,50.00,50.00,50.00

0,-28,50.00,51.00,47.00,52.00

-1,-28,48.00,49.00,50.00,48.00

-2,-28,53.00,52.00,51.00,50.00

-3,-28,51.00,51.00,50.00,51.00

-4,-28,51.00,51.00,50.00,50.00

-5,-28,51.00,51.00,51.00,51.00

-6,-28,51.00,51.00,51.00,51.00

-7,-28,49.00,50.00,52.00,51.00

-8,-28,44.00,50.00,52.00,51.00

-9,-28,51.00,50.00,50.00,50.00

-10,-28,51.00,50.00,50.00,50.00

-11,-28,50.00,51.00,50.00,50.00

-12,-28,49.00,50.00,50.00,50.00

-13,-28,51.00,50.00,50.00,50.00

-14,-28,49.00,49.00,48.00,49.00

-15,-28,50.00,52.00,51.00,51.00

-16,-28,51.00,50.00,51.00,51.00

-17,-28,51.00,51.00,50.00,51.00

-18,-28,51.00,51.00,50.00,51.00

-19,-28,52.00,53.00,51.00,51.00

-20,-28,51.00,51.00,51.00,51.00

-21,-28,54.00,51.00,51.00,51.00

-22,-28,54.00,52.00,50.00,49.00

-23,-28,51.00,50.00,50.00,51.00

-24,-28,51.00,51.00,50.00,51.00

-25,-28,51.00,51.00,50.00,50.00

-26,-28,51.00,51.00,50.00,50.00

-27,-28,50.00,50.00,50.00,50.00

-28,-28,48.00,49.00,51.00,50.00

-29,-28,55.00,49.00,51.00,51.00

-30,-28,51.00,50.00,50.00,51.00

-30,-27,58.00,36.00,50.00,50.00

-29,-27,51.00,50.00,50.00,51.00

-28,-27,51.00,51.00,51.00,52.00

-27,-27,52.00,51.00,51.00,51.00

-26,-27,54.00,51.00,51.00,50.00

-25,-27,41.00,52.00,48.00,50.00

-24,-27,52.00,50.00,50.00,50.00

-23,-27,50.00,50.00,50.00,50.00

-22,-27,50.00,50.00,50.00,50.00

-21,-27,48.00,49.00,50.00,50.00

-20,-27,49.00,50.00,50.00,50.00

-19,-27,52.00,50.00,52.00,51.00

-18,-27,48.00,49.00,49.00,51.00

-17,-27,52.00,50.00,50.00,51.00

-16,-27,51.00,51.00,50.00,51.00

-15,-27,51.00,51.00,50.00,51.00

-14,-27,53.00,51.00,51.00,51.00

-13,-27,51.00,51.00,51.00,51.00

-12,-27,54.00,51.00,49.00,51.00

-11,-27,52.00,52.00,49.00,51.00

-10,-27,50.00,51.00,50.00,50.00

-9,-27,51.00,51.00,50.00,51.00

-8,-27,51.00,51.00,50.00,51.00

-7,-27,50.00,50.00,50.00,50.00

-6,-27,51.00,51.00,50.00,51.00

-5,-27,54.00,52.00,51.00,51.00

-4,-27,51.00,51.00,48.00,51.00

-3,-27,51.00,51.00,51.00,51.00

-2,-27,51.00,51.00,50.00,51.00

-1,-27,52.00,51.00,51.00,51.00

0,-27,52.00,52.00,51.00,95.00

1,-27,50.00,52.00,50.00,51.00

2,-27,55.00,52.00,49.00,52.00

3,-27,50.00,49.00,52.00,49.00

4,-27,50.00,50.00,50.00,50.00

5,-27,50.00,49.00,50.00,50.00

6,-27,49.00,49.00,48.00,49.00

7,-27,43.00,46.00,43.00,45.00

8,-27,47.00,44.00,42.00,44.00

9,-27,42.00,47.00,49.00,44.00

10,-27,43.00,45.00,49.00,45.00

11,-27,48.00,49.00,48.00,49.00

12,-27,49.00,49.00,48.00,49.00

13,-27,49.00,50.00,50.00,50.00

14,-27,51.00,51.00,50.00,50.00

15,-27,50.00,50.00,50.00,50.00

16,-27,40.00,52.00,49.00,50.00

17,-27,54.00,50.00,50.00,50.00

18,-27,50.00,50.00,49.00,50.00

19,-27,49.00,50.00,49.00,50.00

20,-27,51.00,50.00,49.00,50.00

21,-27,49.00,49.00,49.00,49.00

22,-27,50.00,49.00,49.00,49.00

23,-27,44.00,50.00,51.00,49.00

24,-27,54.00,50.00,52.00,48.00

25,-27,51.00,50.00,50.00,50.00

26,-27,51.00,50.00,50.00,50.00

27,-27,51.00,50.00,49.00,50.00

28,-27,50.00,51.00,50.00,50.00

29,-27,51.00,51.00,51.00,50.00

29,-26,49.00,51.00,50.00,49.00

28,-26,47.00,49.00,47.00,50.00

27,-26,53.00,50.00,51.00,50.00

26,-26,50.00,50.00,49.00,50.00

25,-26,50.00,50.00,50.00,50.00

24,-26,50.00,50.00,49.00,50.00

23,-26,48.00,49.00,49.00,49.00

22,-26,50.00,49.00,50.00,49.00

21,-26,54.00,49.00,50.00,51.00

20,-26,47.00,52.00,47.00,50.00

19,-26,51.00,50.00,50.00,50.00

18,-26,50.00,50.00,50.00,50.00

17,-26,50.00,50.00,50.00,50.00

16,-26,51.00,51.00,50.00,50.00

15,-26,32.00,51.00,50.00,51.00

14,-26,53.00,49.00,50.00,51.00

13,-26,44.00,50.00,50.00,50.00

12,-26,54.00,49.00,47.00,49.00

11,-26,50.00,50.00,49.00,50.00

10,-26,51.00,50.00,50.00,50.00

9,-26,50.00,50.00,49.00,50.00

8,-26,50.00,50.00,48.00,49.00

7,-26,50.00,50.00,50.00,50.00

6,-26,49.00,51.00,48.00,51.00

5,-26,42.00,50.00,51.00,51.00

4,-26,51.00,50.00,50.00,50.00

3,-26,50.00,50.00,50.00,50.00

2,-26,50.00,50.00,50.00,50.00

1,-26,51.00,50.00,49.00,50.00

0,-26,52.00,51.00,50.00,50.00

-1,-26,51.00,51.00,50.00,50.00

-2,-26,55.00,49.00,46.00,50.00

-3,-26,40.00,50.00,51.00,48.00

-4,-26,46.00,50.00,49.00,49.00

-5,-26,50.00,50.00,50.00,50.00

-6,-26,50.00,50.00,49.00,49.00

-7,-26,49.00,50.00,49.00,50.00

-8,-26,50.00,50.00,49.00,49.00

-9,-26,50.00,50.00,49.00,49.00

-10,-26,47.00,48.00,46.00,51.00

-11,-26,52.00,50.00,50.00,51.00

-12,-26,51.00,49.00,50.00,50.00

-13,-26,50.00,49.00,49.00,50.00

-14,-26,50.00,50.00,49.00,50.00

-15,-26,51.00,50.00,50.00,50.00

-16,-26,55.00,50.00,50.00,51.00

-17,-26,59.00,50.00,50.00,50.00

-18,-26,50.00,49.00,49.00,50.00

-19,-26,53.00,48.00,50.00,50.00

-20,-26,50.00,50.00,50.00,50.00

-21,-26,49.00,49.00,49.00,50.00

-22,-26,50.00,50.00,50.00,50.00

-23,-26,50.00,50.00,49.00,50.00

-24,-26,87.00,49.00,49.00,50.00

-25,-26,50.00,50.00,50.00,49.00

-26,-26,39.00,49.00,48.00,51.00

-27,-26,54.00,52.00,51.00,51.00

-28,-26,50.00,50.00,50.00,50.00

-29,-26,51.00,50.00,50.00,50.00

-30,-26,40.00,50.00,50.00,50.00

-30,-25,50.00,52.00,49.00,50.00

-29,-25,52.00,50.00,50.00,51.00

-28,-25,50.00,51.00,51.00,50.00

-27,-25,48.00,50.00,52.00,52.00

-26,-25,54.00,51.00,50.00,51.00

-25,-25,50.00,50.00,50.00,50.00

-24,-25,50.00,50.00,49.00,50.00

-23,-25,49.00,48.00,48.00,49.00

-22,-25,49.00,48.00,47.00,48.00

-21,-25,55.00,47.00,47.00,48.00

-20,-25,46.00,49.00,49.00,48.00

-19,-25,49.00,51.00,51.00,48.00

-18,-25,45.00,50.00,48.00,49.00

-17,-25,50.00,49.00,49.00,49.00

-16,-25,50.00,50.00,49.00,50.00

-15,-25,51.00,50.00,49.00,50.00

-14,-25,51.00,51.00,50.00,50.00

-13,-25,50.00,50.00,50.00,50.00

-12,-25,51.00,51.00,46.00,52.00

-11,-25,39.00,48.00,47.00,63.00

-10,-25,51.00,49.00,50.00,50.00

-9,-25,50.00,50.00,49.00,50.00

-8,-25,50.00,50.00,49.00,50.00

-7,-25,48.00,50.00,49.00,49.00

-6,-25,50.00,49.00,49.00,49.00

-5,-25,51.00,49.00,49.00,49.00

-4,-25,52.00,52.00,46.00,51.00

-3,-25,54.00,48.00,48.00,49.00

-2,-25,51.00,50.00,49.00,50.00

-1,-25,50.00,50.00,50.00,50.00

0,-25,50.00,50.00,49.00,50.00

1,-25,50.00,51.00,50.00,51.00

2,-25,50.00,50.00,50.00,50.00

3,-25,47.00,49.00,95.00,49.00

4,-25,41.00,48.00,49.00,51.00

5,-25,52.00,50.00,49.00,48.00

6,-25,53.00,50.00,49.00,50.00

7,-25,50.00,50.00,49.00,50.00

8,-25,49.00,50.00,49.00,50.00

9,-25,49.00,49.00,49.00,49.00

10,-25,50.00,49.00,49.00,49.00

11,-25,42.00,49.00,48.00,49.00

12,-25,49.00,51.00,46.00,51.00

13,-25,51.00,50.00,48.00,50.00

14,-25,51.00,50.00,50.00,50.00

15,-25,50.00,50.00,49.00,50.00

16,-25,50.00,50.00,50.00,50.00

17,-25,50.00,50.00,50.00,50.00

18,-25,52.00,51.00,49.00,51.00

19,-25,54.00,49.00,52.00,49.00

20,-25,52.00,48.00,50.00,50.00

21,-25,51.00,50.00,50.00,50.00

22,-25,50.00,50.00,50.00,50.00

23,-25,50.00,50.00,49.00,50.00

24,-25,50.00,50.00,48.00,49.00

25,-25,63.00,49.00,49.00,49.00

26,-25,50.00,49.00,50.00,51.00

27,-25,44.00,51.00,51.00,48.00

28,-25,52.00,52.00,47.00,49.00

29,-25,50.00,50.00,50.00,50.00

29,-24,50.00,50.00,49.00,50.00

28,-24,51.00,50.00,49.00,50.00

27,-24,52.00,50.00,50.00,51.00

26,-24,51.00,50.00,50.00,50.00

25,-24,49.00,49.00,51.00,50.00

24,-24,52.00,50.00,52.00,48.00

23,-24,50.00,51.00,48.00,48.00

22,-24,50.00,49.00,49.00,50.00

21,-24,50.00,50.00,50.00,50.00

20,-24,49.00,50.00,49.00,50.00

19,-24,50.00,49.00,48.00,49.00

18,-24,50.00,50.00,49.00,49.00

17,-24,54.00,51.00,47.00,51.00

16,-24,54.00,50.00,49.00,50.00

15,-24,52.00,50.00,49.00,50.00

14,-24,50.00,50.00,50.00,50.00

13,-24,50.00,50.00,49.00,50.00

12,-24,50.00,50.00,50.00,50.00

11,-24,51.00,50.00,50.00,50.00

10,-24,52.00,50.00,49.00,51.00

9,-24,52.00,51.00,48.00,51.00

8,-24,54.00,52.00,51.00,48.00

7,-24,49.00,50.00,49.00,50.00

6,-24,51.00,50.00,49.00,55.00

5,-24,50.00,50.00,49.00,50.00

4,-24,50.00,50.00,49.00,49.00

3,-24,50.00,49.00,49.00,49.00

2,-24,52.00,50.00,49.00,48.00

1,-24,50.00,49.00,48.00,51.00

0,-24,45.00,51.00,51.00,50.00

-1,-24,50.00,50.00,49.00,50.00

-2,-24,50.00,50.00,50.00,50.00

-3,-24,50.00,50.00,49.00,50.00

-4,-24,51.00,50.00,50.00,50.00

-5,-24,50.00,51.00,50.00,50.00

-6,-24,48.00,51.00,47.00,49.00

-7,-24,48.00,49.00,50.00,50.00

-8,-24,48.00,49.00,48.00,50.00

-9,-24,50.00,50.00,49.00,50.00

-10,-24,50.00,50.00,49.00,50.00

-11,-24,49.00,50.00,49.00,50.00

-12,-24,48.00,50.00,49.00,49.00

-13,-24,50.00,49.00,49.00,50.00

-14,-24,54.00,50.00,50.00,50.00

-15,-24,47.00,49.00,47.00,48.00

-16,-24,50.00,51.00,50.00,50.00

-17,-24,50.00,50.00,49.00,50.00

-18,-24,51.00,50.00,50.00,50.00

-19,-24,50.00,50.00,50.00,50.00

-20,-24,50.00,51.00,50.00,51.00

-21,-24,53.00,50.00,50.00,50.00

-22,-24,40.00,49.00,50.00,49.00

-23,-24,47.00,48.00,46.00,48.00

-24,-24,51.00,50.00,49.00,50.00

-25,-24,50.00,50.00,49.00,50.00

-26,-24,50.00,50.00,49.00,50.00

-27,-24,47.00,49.00,49.00,49.00

-28,-24,48.00,50.00,48.00,49.00

-29,-24,54.00,51.00,49.00,49.00

-30,-24,40.00,50.00,48.00,50.00

-30,-23,57.00,63.00,50.00,50.00

-29,-23,50.00,50.00,50.00,50.00

-28,-23,51.00,50.00,50.00,50.00

-27,-23,50.00,50.00,50.00,50.00

-26,-23,51.00,51.00,50.00,50.00

-25,-23,51.00,50.00,50.00,50.00

-24,-23,54.00,49.00,51.00,52.00

-23,-23,55.00,52.00,50.00,52.00

-22,-23,49.00,50.00,49.00,50.00

-21,-23,50.00,50.00,49.00,50.00

-20,-23,50.00,50.00,49.00,50.00

-19,-23,49.00,49.00,49.00,50.00

-18,-23,50.00,50.00,49.00,49.00

-17,-23,52.00,50.00,47.00,48.00

-16,-23,40.00,51.00,50.00,48.00

-15,-23,52.00,49.00,50.00,51.00

-14,-23,51.00,50.00,50.00,50.00

-13,-23,50.00,50.00,49.00,50.00

-12,-23,51.00,50.00,49.00,50.00

-11,-23,50.00,50.00,50.00,50.00

-10,-23,52.00,50.00,50.00,50.00

-9,-23,40.00,44.00,50.00,49.00

-8,-23,48.00,51.00,47.00,50.00

-7,-23,50.00,49.00,49.00,50.00

-6,-23,50.00,50.00,49.00,50.00

-5,-23,50.00,63.00,49.00,50.00

-4,-23,48.00,50.00,49.00,49.00

-3,-23,50.00,50.00,49.00,49.00

-2,-23,53.00,48.00,51.00,49.00

-1,-23,54.00,51.00,50.00,51.00

0,-23,51.00,49.00,51.00,50.00

1,-23,50.00,50.00,50.00,50.00

2,-23,51.00,50.00,49.00,50.00

3,-23,50.00,50.00,50.00,50.00

4,-23,51.00,50.00,51.00,50.00

5,-23,50.00,50.00,50.00,50.00

6,-23,53.00,50.00,49.00,51.00

7,-23,53.00,51.00,49.00,48.00

8,-23,50.00,50.00,49.00,50.00

9,-23,50.00,50.00,49.00,50.00

10,-23,51.00,50.00,49.00,50.00

11,-23,48.00,49.00,49.00,49.00

12,-23,49.00,50.00,49.00,50.00

13,-23,47.00,48.00,49.00,51.00

14,-23,50.00,50.00,51.00,49.00

15,-23,52.00,51.00,50.00,51.00

16,-23,55.00,50.00,49.00,50.00

17,-23,51.00,50.00,49.00,50.00

18,-23,52.00,51.00,50.00,50.00

19,-23,51.00,51.00,50.00,50.00

20,-23,54.00,50.00,49.00,50.00

21,-23,54.00,51.00,47.00,49.00

22,-23,50.00,50.00,48.00,50.00

23,-23,51.00,50.00,49.00,50.00

24,-23,50.00,50.00,49.00,50.00

25,-23,49.00,50.00,49.00,50.00

26,-23,50.00,49.00,49.00,49.00

27,-23,53.00,51.00,50.00,50.00

28,-23,52.00,50.00,50.00,52.00

29,-23,95.00,50.00,48.00,50.00

29,-22,54.00,50.00,50.00,50.00

28,-22,50.00,50.00,49.00,50.00

27,-22,51.00,50.00,50.00,50.00

26,-22,51.00,51.00,50.00,50.00

25,-22,51.00,51.00,50.00,51.00

24,-22,44.00,51.00,48.00,52.00

23,-22,47.00,51.00,50.00,49.00

22,-22,50.00,50.00,50.00,50.00

21,-22,51.00,50.00,49.00,50.00

20,-22,50.00,49.00,50.00,50.00

19,-22,50.00,50.00,49.00,50.00

18,-22,50.00,50.00,49.00,49.00

17,-22,52.00,49.00,50.00,50.00

16,-22,53.00,50.00,48.00,51.00

15,-22,44.00,51.00,48.00,48.00

14,-22,51.00,50.00,50.00,50.00

13,-22,51.00,50.00,50.00,50.00

12,-22,50.00,50.00,49.00,50.00

11,-22,52.00,50.00,50.00,50.00

10,-22,52.00,50.00,50.00,50.00

9,-22,51.00,50.00,51.00,49.00

8,-22,54.00,49.00,46.00,52.00

7,-22,49.00,49.00,49.00,50.00

6,-22,50.00,50.00,49.00,50.00

5,-22,50.00,50.00,49.00,50.00

4,-22,50.00,50.00,49.00,50.00

3,-22,49.00,50.00,49.00,49.00

2,-22,49.00,50.00,50.00,49.00

1,-22,46.00,51.00,50.00,50.00

0,-22,52.00,51.00,49.00,48.00

-1,-22,50.00,50.00,50.00,50.00

-2,-22,50.00,50.00,50.00,50.00

-3,-22,51.00,50.00,50.00,50.00

-4,-22,51.00,50.00,50.00,50.00

-5,-22,51.00,50.00,50.00,50.00

-6,-22,49.00,50.00,49.00,48.00

-7,-22,46.00,51.00,50.00,50.00

-8,-22,53.00,50.00,50.00,50.00

-9,-22,49.00,50.00,50.00,50.00

-10,-22,50.00,50.00,32.00,50.00

-11,-22,50.00,50.00,50.00,50.00

-12,-22,48.00,49.00,49.00,49.00

-13,-22,50.00,49.00,49.00,50.00

-14,-22,54.00,50.00,49.00,51.00

-15,-22,47.00,49.00,46.00,49.00

-16,-22,51.00,50.00,50.00,50.00

-17,-22,50.00,50.00,49.00,50.00

-18,-22,51.00,50.00,50.00,50.00

-19,-22,51.00,50.00,50.00,51.00

-20,-22,51.00,50.00,50.00,51.00

-21,-22,48.00,51.00,50.00,51.00

-22,-22,47.00,52.00,48.00,49.00

-23,-22,54.00,49.00,48.00,51.00

-24,-22,50.00,50.00,49.00,50.00

-25,-22,51.00,50.00,49.00,50.00

-26,-22,50.00,50.00,49.00,50.00

-27,-22,48.00,50.00,49.00,49.00

-28,-22,47.00,50.00,49.00,49.00

-29,-22,47.00,51.00,49.00,50.00

-30,-22,48.00,49.00,49.00,49.00

-30,-21,50.00,49.00,49.00,50.00

-29,-21,50.00,50.00,50.00,50.00

-28,-21,51.00,50.00,50.00,50.00

-27,-21,51.00,50.00,50.00,50.00

-26,-21,51.00,50.00,50.00,50.00

-25,-21,52.00,50.00,50.00,51.00

-24,-21,48.00,51.00,51.00,51.00

-23,-21,47.00,51.00,49.00,51.00

-22,-21,50.00,50.00,49.00,50.00

-21,-21,50.00,50.00,50.00,50.00

-20,-21,50.00,50.00,49.00,50.00

-19,-21,50.00,50.00,49.00,50.00

-18,-21,50.00,49.00,49.00,50.00

-17,-21,51.00,50.00,49.00,50.00

-16,-21,47.00,48.00,52.00,50.00

-15,-21,54.00,51.00,47.00,51.00

-14,-21,51.00,50.00,50.00,50.00

-13,-21,50.00,50.00,49.00,50.00

-12,-21,51.00,50.00,50.00,50.00

-11,-21,50.00,50.00,49.00,50.00

-10,-21,51.00,51.00,50.00,50.00

-9,-21,42.00,51.00,50.00,50.00

-8,-21,50.00,51.00,51.00,51.00

-7,-21,53.00,49.00,50.00,49.00

-6,-21,49.00,50.00,49.00,50.00

-5,-21,50.00,50.00,49.00,50.00

-4,-21,50.00,50.00,49.00,50.00

-3,-21,50.00,50.00,49.00,50.00

-2,-21,48.00,49.00,49.00,50.00

-1,-21,51.00,49.00,49.00,50.00

0,-21,55.00,47.00,48.00,51.00

1,-21,53.00,49.00,47.00,49.00

2,-21,50.00,50.00,49.00,50.00

3,-21,50.00,50.00,49.00,50.00

4,-21,51.00,50.00,49.00,50.00

5,-21,50.00,50.00,50.00,50.00

6,-21,51.00,50.00,50.00,50.00

7,-21,51.00,50.00,50.00,50.00

8,-21,46.00,48.00,50.00,50.00

9,-21,49.00,51.00,50.00,49.00

10,-21,51.00,50.00,50.00,50.00

11,-21,50.00,50.00,50.00,50.00

12,-21,50.00,50.00,49.00,50.00

13,-21,50.00,50.00,49.00,50.00

14,-21,50.00,49.00,49.00,49.00

15,-21,50.00,49.00,49.00,49.00

16,-21,52.00,51.00,47.00,50.00

17,-21,52.00,48.00,48.00,50.00

18,-21,51.00,50.00,50.00,50.00

19,-21,50.00,50.00,49.00,50.00

20,-21,50.00,50.00,49.00,50.00

21,-21,50.00,50.00,50.00,50.00

22,-21,52.00,51.00,50.00,50.00

23,-21,52.00,50.00,49.00,51.00

24,-21,53.00,51.00,48.00,49.00

25,-21,46.00,49.00,50.00,49.00

26,-21,50.00,50.00,49.00,50.00

27,-21,50.00,50.00,49.00,50.00

28,-21,50.00,50.00,49.00,50.00

29,-21,49.00,50.00,49.00,49.00

29,-20,50.00,50.00,49.00,50.00

28,-20,51.00,50.00,49.00,50.00

27,-20,45.00,50.00,48.00,49.00

26,-20,53.00,50.00,48.00,50.00

25,-20,56.00,50.00,50.00,50.00

24,-20,50.00,50.00,49.00,50.00

23,-20,50.00,50.00,50.00,50.00

22,-20,51.00,50.00,50.00,50.00

21,-20,51.00,50.00,50.00,50.00

20,-20,51.00,51.00,48.00,50.00

19,-20,48.00,49.00,50.00,51.00

18,-20,52.00,49.00,50.00,50.00

17,-20,50.00,50.00,49.00,50.00

16,-20,40.00,50.00,49.00,50.00

15,-20,50.00,50.00,49.00,50.00

14,-20,49.00,50.00,49.00,49.00

13,-20,49.00,50.00,49.00,49.00

12,-20,47.00,50.00,48.00,50.00

11,-20,53.00,49.00,50.00,49.00

10,-20,51.00,50.00,49.00,50.00

9,-20,50.00,50.00,50.00,50.00

8,-20,50.00,50.00,50.00,50.00

7,-20,51.00,50.00,50.00,50.00

